restaurant_ID,User_ID,Comment_Content,Rating,comment_time
C3_376430000A_001926,5177,工作人員沒什麼耐心，油煙味有點重，食材新鮮度普通。,2,2025-10-11 16:29:17
C3_382000000A_206113,5178,很適合約會或慶生，效率很高，料理非常有水準。,5,2025-10-12 09:30:59
C3_382000000A_206113,5179,態度良好，氛圍不錯，口味算中上。,4,2025-05-17 05:05:20
C3_382000000A_206113,5180,不算驚艷，適合隨便吃吃，沒什麼缺點。,3,2025-10-03 05:14:30
C3_382000000A_206113,5181,蟑螂出沒，很不新鮮，結帳時等超久。,1,2025-07-16 04:57:20
C3_376430000A_000327,5182,回覆需求很快，口感很好，位子算寬敞。,4,2026-01-04 06:35:17
C3_376430000A_000327,5183,賓至如歸，料理非常有水準，裝潢很有質感。,5,2026-01-24 19:32:05
C3_376430000A_000327,5184,等餐等太久了，調味偏重鹹，隔音不太好。,2,2025-09-01 16:22:55
C3_376430000A_000327,5185,還可以，裝潢一般，態度一般。,3,2025-07-09 22:50:01
C3_382000000A_208427,5186,上菜速度控制得宜，氛圍不錯，餐點挺不錯的。,4,2026-04-16 15:44:59
C3_382000000A_208427,5187,服務親切到位，料理非常有水準，裝潢很有質感。,5,2025-09-05 14:49:39
C3_382000000A_208427,5188,裝潢一般，服務一般，沒有特別突出的地方。,3,2025-09-01 08:18:57
C3_395000000A_006531,5189,沒有特別突出的地方，就是一般餐館的服務，稍微有點吵雜。,3,2025-09-17 11:23:44
C3_395000000A_006531,5190,環境乾淨整潔，在水準之上，態度良好。,4,2025-12-27 03:08:57
C3_395000000A_006531,5191,效率很高，很適合約會或慶生，味道非常道地。,5,2025-07-16 09:08:18
C3_376600000A_000294,5192,工作人員很專業，招牌主餐必點，氣氛滿分。,5,2025-11-14 20:43:05
C3_376600000A_000294,5193,地板感覺黏黏的，處理速度慢，調味偏重鹹。,2,2025-08-16 05:29:25
C3_376600000A_000294,5194,適合隨便吃吃，味道一般，沒什麼缺點。,3,2025-05-22 15:36:17
C3_376430000A_000551,5195,調味偏重鹹，隔音不太好，等餐等太久了。,2,2025-10-19 04:12:38
C3_376430000A_000551,5196,環境髒亂，很不新鮮，體驗極差。,1,2025-09-13 03:55:26
C3_376430000A_000551,5197,不算驚艷，服務一般，環境普通。,3,2025-08-16 04:54:06
C3_376470000A_000006,5198,感受不到尊重，品質堪憂，環境髒亂。,1,2025-08-02 09:07:50
C3_376470000A_000006,5199,在水準之上，適合聚餐，態度良好。,4,2025-10-30 01:36:07
C3_376470000A_000006,5200,不如預期，地板感覺黏黏的，工作人員沒什麼耐心。,2,2025-10-15 23:08:51
C3_376470000A_000006,5201,工作人員很專業，很適合約會或慶生，食材非常新鮮。,5,2026-03-20 09:09:55
C3_387000000A_004808,5202,在水準之上，環境乾淨整潔，態度良好。,4,2025-08-17 17:41:16
C3_387000000A_004808,5203,環境髒亂，結帳時等超久，很不新鮮。,1,2026-02-11 15:16:01
C3_387000000A_004808,5204,服務品質不穩，地板感覺黏黏的，有待改進。,2,2026-01-14 00:13:23
C3_376560000A_000404,5205,工作人員很專業，每一道菜都令人驚艷，氣氛滿分。,5,2025-08-26 20:57:31
C3_376560000A_000404,5206,整體感覺舒適，在水準之上，服務專業。,4,2025-11-07 15:49:36
C3_376560000A_000404,5207,服務一般，稍微有點吵雜，表現中規中矩。,3,2026-04-01 13:56:39
C3_376560000A_000404,5208,處理速度慢，隔音不太好，不太合胃口。,2,2025-10-29 17:00:16
C3_382000000A_207485,5209,環境稍微雜亂，食材新鮮度普通，工作人員沒什麼耐心。,2,2025-06-22 11:49:12
C3_382000000A_207485,5210,氛圍不錯，口感很好，回覆需求很快。,4,2025-08-18 15:09:10
C3_382000000A_207485,5211,適合隨便吃吃，態度一般，還可以。,3,2026-01-29 12:47:31
C3_382000000A_207485,5212,完全不行，衛生待加強，服務生態度惡劣。,1,2025-07-02 14:04:52
C3_376560000A_000720,5213,衛生待加強，品質堪憂，完全不理會客人。,1,2025-08-03 04:51:04
C3_376560000A_000720,5214,調味偏重鹹，工作人員沒什麼耐心，隔音不太好。,2,2025-06-09 04:34:29
C3_376560000A_000720,5215,表現穩健，整體感覺舒適，口味算中上。,4,2026-02-21 02:47:20
C3_376580000A_000132,5216,適合隨便吃吃，還可以，服務一般。,3,2025-11-05 11:22:04
C3_376580000A_000132,5217,表現穩健，口感很好，氛圍不錯。,4,2025-09-11 20:54:52
C3_376580000A_000132,5218,味道非常道地，環境優雅舒適，感受得到店家的用心。,5,2025-08-14 20:42:40
C3_A15010200H_000133,5219,工作人員沒什麼耐心，有待改進，有點擁擠。,2,2026-02-07 08:47:59
C3_A15010200H_000133,5220,很適合約會或慶生，賓至如歸，味道非常道地。,5,2025-09-08 01:43:25
C3_A15010200H_000133,5221,就是一般餐館的服務，適合隨便吃吃，還可以。,3,2025-10-03 01:46:01
C3_A15010200H_000133,5222,衛生待加強，品質堪憂，結帳時等超久。,1,2026-02-23 14:25:09
C3_395000000A_002196,5223,環境普通，還可以，就是一般餐館的服務。,3,2025-11-03 16:34:55
C3_395000000A_002196,5224,氛圍不錯，表現穩健，口感很好。,4,2025-06-20 05:33:33
C3_395000000A_002196,5225,處理速度慢，食材新鮮度普通，環境稍微雜亂。,2,2025-08-19 16:06:11
C3_395000000A_002196,5226,每一道菜都令人驚艷，很適合約會或慶生，效率很高。,5,2025-11-06 19:25:23
C3_376490000A_001227,5227,效率很高，招牌主餐必點，環境優雅舒適。,5,2025-10-05 19:13:26
C3_376490000A_001227,5228,表現中規中矩，空間稍微擁擠，反應速度普通。,3,2025-07-03 15:16:59
C3_376490000A_001227,5229,調味偏重鹹，工作人員沒什麼耐心，隔音不太好。,2,2025-12-31 17:54:08
C3_376490000A_001227,5230,品質堪憂，環境髒亂，完全不理會客人。,1,2025-07-09 18:43:05
C3_376490000A_001104,5231,空間稍微擁擠，沒有特別突出的地方，沒什麼缺點。,3,2025-10-29 12:33:18
C3_376490000A_001104,5232,地板感覺黏黏的，服務態度冷淡，不如預期。,2,2025-05-10 16:35:21
C3_376490000A_001104,5233,有異味，完全不理會客人，很不新鮮。,1,2025-09-24 10:02:51
C3_376490000A_001104,5234,適合聚餐，口感很好，態度良好。,4,2025-06-09 05:13:48
C3_A15010200H_000026,5235,相當紮實，位子算寬敞，表現穩健。,4,2025-09-13 17:36:17
C3_A15010200H_000026,5236,適合隨便吃吃，表現中規中矩，態度一般。,3,2025-09-04 07:20:40
C3_A15010200H_000026,5237,桌子沒擦乾淨，味道奇怪，結帳時等超久。,1,2026-04-04 18:56:03
C3_A15010200H_000026,5238,處理速度慢，有點擁擠，不太合胃口。,2,2025-07-11 11:32:41
C3_376550000A_000870,5239,等餐等太久了，調味偏重鹹，環境稍微雜亂。,2,2025-10-15 05:06:05
C3_376550000A_000870,5240,反應速度普通，味道一般，裝潢一般。,3,2025-10-19 22:54:00
C3_376550000A_000870,5241,餐點挺不錯的，回覆需求很快，氛圍不錯。,4,2025-06-20 10:53:07
C3_376550000A_000870,5242,很適合約會或慶生，料理非常有水準，效率很高。,5,2025-12-04 07:11:19
C3_A15010600H_000045,5243,不算驚艷，適合隨便吃吃，態度一般。,3,2025-06-06 20:39:51
C3_A15010600H_000045,5244,每一道菜都令人驚艷，環境優雅舒適，感受得到店家的用心。,5,2026-02-25 11:34:52
C3_A15010600H_000045,5245,餐點挺不錯的，氛圍不錯，表現穩健。,4,2026-01-15 20:22:37
C3_A15010600H_000045,5246,味道奇怪，體驗極差，衛生待加強。,1,2025-09-21 17:36:18
C3_376600000A_000097,5247,態度一般，稍微有點吵雜，不算驚艷。,3,2026-04-01 10:42:44
C3_376600000A_000097,5248,蟑螂出沒，感受不到尊重，完全不行。,1,2025-06-08 17:40:26
C3_376600000A_000097,5249,空間明亮乾淨，料理非常有水準，賓至如歸。,5,2026-02-24 21:50:39
C3_382000000A_207336,5250,賓至如歸，每一道菜都令人驚艷，裝潢很有質感。,5,2026-01-05 06:06:03
C3_382000000A_207336,5251,氛圍不錯，在水準之上，回覆需求很快。,4,2025-06-18 10:19:40
C3_382000000A_207336,5252,環境髒亂，服務生態度惡劣，味道奇怪。,1,2025-06-05 07:08:35
C3_382000000A_207569,5253,服務品質不穩，有點擁擠，不如預期。,2,2025-12-03 02:34:24
C3_382000000A_207569,5254,味道奇怪，感受不到尊重，有異味。,1,2026-02-02 20:13:57
C3_382000000A_207569,5255,稍微有點吵雜，味道一般，反應速度普通。,3,2025-10-19 16:24:42
C3_382000000A_207569,5256,食材非常新鮮，服務親切到位，環境優雅舒適。,5,2026-01-13 12:39:14
C3_376490000A_000894,5257,氣氛滿分，每一道菜都令人驚艷，效率很高。,5,2026-02-19 05:51:31
C3_376490000A_000894,5258,結帳時等超久，有異味，很不新鮮。,1,2026-04-25 00:36:24
C3_376490000A_000894,5259,餐點挺不錯的，位子算寬敞，服務專業。,4,2025-08-19 07:47:21
C3_376490000A_000894,5260,適合隨便吃吃，就是一般餐館的服務，沒有特別突出的地方。,3,2025-09-04 00:13:45
C3_395000000A_001060,5261,有點擁擠，工作人員沒什麼耐心，調味偏重鹹。,2,2026-01-03 06:02:42
C3_395000000A_001060,5262,就是一般餐館的服務，沒有特別突出的地方，裝潢一般。,3,2026-03-24 22:45:20
C3_395000000A_001060,5263,每一道菜都令人驚艷，效率很高，氣氛滿分。,5,2026-01-22 07:05:52
C3_395000000A_001060,5264,態度良好，在水準之上，氛圍不錯。,4,2026-01-12 11:28:53
C3_376470000A_000169,5265,還可以，就是一般餐館的服務，適合隨便吃吃。,3,2025-07-01 16:08:34
C3_376470000A_000169,5266,整體感覺舒適，口味算中上，服務專業。,4,2026-03-15 06:49:04
C3_376470000A_000169,5267,令人失望，桌子沒擦乾淨，完全不理會客人。,1,2026-01-31 19:57:30
C3_376470000A_000169,5268,油煙味有點重，調味偏重鹹，等餐等太久了。,2,2025-05-23 03:13:06
C3_376430000A_000448,5269,味道非常道地，感受得到店家的用心，裝潢很有質感。,5,2025-12-20 03:19:30
C3_376430000A_000448,5270,服務一般，適合隨便吃吃，沒有特別突出的地方。,3,2025-11-28 23:34:36
C3_376430000A_000448,5271,服務品質不穩，隔音不太好，食材新鮮度普通。,2,2025-07-30 07:15:41
C3_395000000A_002285,5272,裝潢很有質感，招牌主餐必點，工作人員很專業。,5,2025-11-06 01:43:31
C3_395000000A_002285,5273,服務生態度惡劣，品質堪憂，衛生待加強。,1,2025-08-21 18:44:34
C3_395000000A_002285,5274,等餐等太久了，調味偏重鹹，油煙味有點重。,2,2026-01-30 20:32:38
C3_395000000A_002285,5275,稍微有點吵雜，沒什麼缺點，還可以。,3,2025-11-14 05:21:10
C3_376440000A_000040,5276,回覆需求很快，在水準之上，位子算寬敞。,4,2025-08-14 21:45:47
C3_376440000A_000040,5277,服務生態度惡劣，很不新鮮，蟑螂出沒。,1,2025-10-10 08:34:36
C3_376440000A_000040,5278,感受得到店家的用心，食材非常新鮮，很適合約會或慶生。,5,2025-12-21 22:13:06
C3_376580000A_000057,5279,相當紮實，表現穩健，氛圍不錯。,4,2026-01-11 23:11:08
C3_376580000A_000057,5280,稍微有點吵雜，味道一般，就是一般餐館的服務。,3,2025-11-17 08:51:31
C3_376580000A_000057,5281,環境稍微雜亂，調味偏重鹹，服務品質不穩。,2,2026-03-23 03:29:19
C3_376580000A_000013,5282,餐點挺不錯的，態度良好，適合聚餐。,4,2026-03-09 00:52:09
C3_376580000A_000013,5283,環境髒亂，品質堪憂，感受不到尊重。,1,2026-04-06 15:42:23
C3_376580000A_000013,5284,服務態度冷淡，調味偏重鹹，環境稍微雜亂。,2,2025-11-19 17:22:34
C3_376470000A_000220,5285,服務一般，表現中規中矩，環境普通。,3,2025-09-07 13:51:23
C3_376470000A_000220,5286,相當紮實，環境乾淨整潔，服務專業。,4,2025-11-08 18:01:34
C3_376470000A_000220,5287,味道非常道地，賓至如歸，裝潢很有質感。,5,2026-01-01 12:18:32
C3_376490000A_000260,5288,回覆需求很快，口感很好，環境乾淨整潔。,4,2026-04-09 19:58:59
C3_376490000A_000260,5289,調味偏重鹹，服務品質不穩，地板感覺黏黏的。,2,2025-11-24 08:18:20
C3_376490000A_000260,5290,感受不到尊重，令人失望，桌子沒擦乾淨。,1,2026-02-04 02:46:55
C3_376470000A_000313,5291,有待改進，服務品質不穩，隔音不太好。,2,2026-03-04 23:43:04
C3_376470000A_000313,5292,沒什麼缺點，表現中規中矩，裝潢一般。,3,2025-08-30 00:25:30
C3_376470000A_000313,5293,味道奇怪，完全不理會客人，桌子沒擦乾淨。,1,2026-03-28 16:02:28
C3_376580000A_000086,5294,處理速度慢，食材新鮮度普通，環境稍微雜亂。,2,2026-01-15 17:19:34
C3_376580000A_000086,5295,還可以，環境普通，反應速度普通。,3,2025-12-08 16:25:39
C3_376580000A_000086,5296,很不新鮮，衛生待加強，感受不到尊重。,1,2026-01-28 15:34:49
C3_376580000A_000086,5297,服務專業，口感很好，環境乾淨整潔。,4,2025-10-18 22:03:08
C3_382000000A_207940,5298,服務生態度惡劣，完全不行，環境髒亂。,1,2025-10-01 01:52:10
C3_382000000A_207940,5299,食材新鮮度普通，服務態度冷淡，油煙味有點重。,2,2025-06-04 02:06:24
C3_382000000A_207940,5300,反應速度普通，還可以，裝潢一般。,3,2025-05-08 11:20:33
C3_395000000A_001077,5301,上菜速度控制得宜，餐點挺不錯的，環境乾淨整潔。,4,2025-05-03 15:21:10
C3_395000000A_001077,5302,不算驚艷，沒什麼缺點，裝潢一般。,3,2026-02-06 08:24:27
C3_395000000A_001077,5303,體驗極差，味道奇怪，環境髒亂。,1,2025-05-30 09:55:21
C3_395000000A_001077,5304,空間明亮乾淨，工作人員很專業，味道非常道地。,5,2025-08-28 13:04:26
C3_395000000A_001820,5305,還可以，沒什麼缺點，適合隨便吃吃。,3,2025-11-18 19:38:52
C3_395000000A_001820,5306,環境乾淨整潔，上菜速度控制得宜，餐點挺不錯的。,4,2025-09-22 16:53:48
C3_395000000A_001820,5307,工作人員沒什麼耐心，隔音不太好，不如預期。,2,2025-09-08 01:26:46
C3_395000000A_001820,5308,感受不到尊重，衛生待加強，味道奇怪。,1,2026-03-18 13:45:52
C3_395000000A_001964,5309,氛圍不錯，口感很好，表現穩健。,4,2025-12-28 23:14:44
C3_395000000A_001964,5310,服務一般，不算驚艷，適合隨便吃吃。,3,2025-10-29 16:44:02
C3_395000000A_001964,5311,完全不行，蟑螂出沒，服務生態度惡劣。,1,2025-10-15 12:54:00
C3_395000000A_001964,5312,效率很高，料理非常有水準，很適合約會或慶生。,5,2026-04-04 06:38:53
C3_387000000A_000769,5313,空間稍微擁擠，不算驚艷，就是一般餐館的服務。,3,2026-04-12 18:55:57
C3_387000000A_000769,5314,有待改進，服務態度冷淡，油煙味有點重。,2,2026-01-02 01:11:43
C3_387000000A_000769,5315,服務專業，適合聚餐，相當紮實。,4,2025-08-05 01:34:42
C3_376580000A_000046,5316,品質堪憂，有異味，服務生態度惡劣。,1,2025-05-30 16:37:57
C3_376580000A_000046,5317,有點擁擠，不如預期，服務態度冷淡。,2,2025-11-27 21:27:18
C3_376580000A_000046,5318,賓至如歸，很適合約會或慶生，食材非常新鮮。,5,2026-01-21 14:25:51
C3_376580000A_000046,5319,氛圍不錯，服務專業，餐點挺不錯的。,4,2025-09-30 18:15:10
C3_376480000A_000624,5320,不太合胃口，處理速度慢，隔音不太好。,2,2026-01-10 18:02:57
C3_376480000A_000624,5321,環境乾淨整潔，服務專業，口味算中上。,4,2026-01-19 15:07:09
C3_376480000A_000624,5322,完全不理會客人，衛生待加強，完全不行。,1,2026-04-11 13:59:41
C3_376480000A_000624,5323,沒有特別突出的地方，就是一般餐館的服務，稍微有點吵雜。,3,2025-07-27 21:29:53
C3_376490000A_000834,5324,服務一般，還可以，環境普通。,3,2025-05-21 21:41:01
C3_376490000A_000834,5325,服務態度冷淡，地板感覺黏黏的，有待改進。,2,2026-02-14 15:56:54
C3_376490000A_000834,5326,料理非常有水準，空間明亮乾淨，賓至如歸。,5,2025-09-28 13:36:41
C3_376470000A_000191,5327,上菜速度控制得宜，適合聚餐，口感很好。,4,2025-07-04 06:05:39
C3_376470000A_000191,5328,服務親切到位，每一道菜都令人驚艷，空間明亮乾淨。,5,2026-03-29 11:16:43
C3_376470000A_000191,5329,服務品質不穩，隔音不太好，有待改進。,2,2025-11-11 07:36:36
C3_376500000A_000086,5330,氣氛滿分，料理非常有水準，感受得到店家的用心。,5,2026-03-30 11:58:51
C3_376500000A_000086,5331,適合隨便吃吃，態度一般，不算驚艷。,3,2025-12-20 04:19:24
C3_376500000A_000086,5332,完全不理會客人，蟑螂出沒，令人失望。,1,2026-01-15 18:02:08
C3_382000000A_208085,5333,招牌主餐必點，環境優雅舒適，賓至如歸。,5,2025-11-16 11:29:18
C3_382000000A_208085,5334,蟑螂出沒，體驗極差，品質堪憂。,1,2026-03-19 03:03:03
C3_382000000A_208085,5335,氛圍不錯，回覆需求很快，口味算中上。,4,2025-10-30 01:51:47
C3_376550000A_000384,5336,上菜速度控制得宜，氛圍不錯，相當紮實。,4,2025-12-12 22:26:51
C3_376550000A_000384,5337,裝潢很有質感，味道非常道地，服務親切到位。,5,2025-09-04 18:00:41
C3_376550000A_000384,5338,就是一般餐館的服務，還可以，適合隨便吃吃。,3,2025-07-18 22:46:49
C3_382000000A_207688,5339,不算驚艷，稍微有點吵雜，服務一般。,3,2025-06-18 13:33:06
C3_382000000A_207688,5340,隔音不太好，等餐等太久了，不如預期。,2,2026-02-12 03:10:41
C3_382000000A_207688,5341,感受不到尊重，令人失望，桌子沒擦乾淨。,1,2025-10-13 12:22:52
C3_382000000A_207688,5342,適合聚餐，服務專業，餐點挺不錯的。,4,2026-02-03 19:04:09
C3_376500000A_000039,5343,感受不到尊重，品質堪憂，衛生待加強。,1,2026-03-28 07:59:44
C3_376500000A_000039,5344,服務一般，表現中規中矩，適合隨便吃吃。,3,2026-02-27 02:32:50
C3_376500000A_000039,5345,很適合約會或慶生，每一道菜都令人驚艷，感受得到店家的用心。,5,2025-09-12 04:42:30
C3_376500000A_000039,5346,整體感覺舒適，表現穩健，口感很好。,4,2026-03-21 20:23:42
C3_376490000A_000820,5347,表現穩健，氛圍不錯，在水準之上。,4,2025-07-28 13:53:55
C3_376490000A_000820,5348,味道一般，反應速度普通，適合隨便吃吃。,3,2025-10-19 12:19:47
C3_376490000A_000820,5349,食材新鮮度普通，等餐等太久了，隔音不太好。,2,2026-01-24 22:37:33
C3_376490000A_000820,5350,味道奇怪，服務生態度惡劣，桌子沒擦乾淨。,1,2026-03-03 20:37:43
C3_376470000A_000202,5351,有待改進，地板感覺黏黏的，處理速度慢。,2,2025-12-20 05:20:05
C3_376470000A_000202,5352,味道非常道地，感受得到店家的用心，很適合約會或慶生。,5,2025-12-09 22:48:26
C3_376470000A_000202,5353,環境乾淨整潔，在水準之上，服務專業。,4,2025-08-16 08:45:52
C3_376470000A_000202,5354,蟑螂出沒，結帳時等超久，完全不行。,1,2025-07-14 09:10:26
